arrival_time,queue_len_at_arrival,service_time,start_service_time,completion_time,wait_time,system_time
252.34599477873235,0,0.7609345622526068,252.34599477873235,253.10692934098495,0.0,0.7609345622526007
253.9263379293485,0,1.6279123625903913,253.9263379293485,255.5542502919389,0.0,1.6279123625903935
255.22817768373457,1,1.1345014545672267,255.22817768373457,256.3626791383018,0.0,1.1345014545672427
255.72227457520893,1,1.4499756164604243,255.72227457520893,257.1722501916694,0.0,1.4499756164604491
257.180128621481,0,0.7068723265340362,257.180128621481,257.88700094801504,0.0,0.7068723265340395
259.69062180060524,1,0.7497611094773857,259.69062180060524,260.44038291008263,0.0,0.7497611094773902
259.3481596391511,0,2.1595629397297276,259.3481596391511,261.5077225788808,0.0,2.1595629397297103
260.28895310682884,2,1.1314667291725473,260.44038291008263,261.57184963925516,0.15142980325379085,1.2828965324263208
265.89544728248336,1,0.8568035331143405,265.89544728248336,266.7522508155977,0.0,0.8568035331143165
265.5211158021678,0,1.2791273640289105,265.5211158021678,266.8002431661967,0.0,1.2791273640289091
267.8858261969369,0,1.1341846298964056,267.8858261969369,269.0200108268333,0.0,1.1341846298964242
268.08396205314875,1,1.4444365582614818,268.08396205314875,269.52839861141024,0.0,1.4444365582614864
271.8842921540468,1,1.9499343505875006,271.8842921540468,273.83422650463433,0.0,1.9499343505875117
270.8474682372527,0,3.7366099416507703,270.8474682372527,274.5840781789035,0.0,3.7366099416507836
286.8457657810987,0,0.7333112114327978,286.8457657810987,287.5790769925315,0.0,0.733311211432806
290.7497134561359,0,0.7495186673288075,290.7497134561359,291.4992321234647,0.0,0.7495186673288003
292.10481310599187,0,1.32325280190611,292.10481310599187,293.428065907898,0.0,1.3232528019061078
293.42227462015694,1,1.2408180531520614,293.42227462015694,294.663092673309,0.0,1.2408180531520543
296.86046098918996,0,0.902658410216443,296.86046098918996,297.7631193994064,0.0,0.9026584102164179
303.14675939377827,0,0.5890889435384501,303.14675939377827,303.7358483373167,0.0,0.5890889435384565
305.6297606949242,0,3.242647297509778,305.6297606949242,308.872407992434,0.0,3.242647297509791
308.4160785998445,1,3.0643098122419974,308.4160785998445,311.48038841208654,0.0,3.0643098122420156
309.94377226837594,1,1.629871514825238,309.94377226837594,311.5736437832012,0.0,1.629871514825254
310.531613789477,2,1.5373581738569053,311.48038841208654,313.0177465859434,0.9487746226095624,2.4861327964664497
316.38740470151924,0,0.7120338280233185,316.38740470151924,317.09943852954257,0.0,0.7120338280233227
321.69768506428323,0,1.4525069042654422,321.69768506428323,323.15019196854865,0.0,1.4525069042654195
322.9944323502045,1,0.9643500055085537,322.9944323502045,323.958782355713,0.0,0.9643500055085497
324.35202459616465,0,1.0227619564274584,324.35202459616465,325.3747865525921,0.0,1.0227619564274733
334.2124861399822,0,1.162406883160032,334.2124861399822,335.37489302314225,0.0,1.1624068831600312
338.1193287374654,0,0.703139761596172,338.1193287374654,338.8224684990616,0.0,0.7031397615961623
339.70653643255815,0,0.7977830760537243,339.70653643255815,340.5043195086119,0.0,0.7977830760537472
340.6344032553927,1,0.8186920957660339,340.6344032553927,341.45309535115877,0.0,0.8186920957660391
341.41412989701684,2,0.8664508282843562,341.45309535115877,342.31954617944314,0.03896545414193042,0.9054162824263017
340.21449574658516,1,4.658804742613743,340.21449574658516,344.8733004891989,0.0,4.658804742613768
345.21495185494086,0,1.2427764816638152,345.21495185494086,346.4577283366047,0.0,1.2427764816638387
346.66476064411,0,0.6272421098267368,346.66476064411,347.29200275393674,0.0,0.6272421098267387
347.4042565004316,0,0.6084851213205607,347.4042565004316,348.0127416217521,0.0,0.6084851213205411
351.0803832226521,0,1.6162723043575649,351.0803832226521,352.6966555270096,0.0,1.616272304357551
353.3801306465218,0,0.5858299856519583,353.3801306465218,353.9659606321738,0.0,0.5858299856519693
354.5261337219862,0,3.183803057022135,354.5261337219862,357.70993677900833,0.0,3.1838030570221463
359.0541924404238,0,0.7212008718982466,359.0541924404238,359.775393312322,0.0,0.7212008718982474
362.4952252252868,0,2.7131756653495347,362.4952252252868,365.2084008906363,0.0,2.7131756653495245
364.4037699278611,1,1.7702557570786377,364.4037699278611,366.17402568493975,0.0,1.770255757078644
365.42361839750475,1,1.0896870314014622,365.42361839750475,366.5133054289062,0.0,1.0896870314014677
366.281519901464,1,1.1124973925972097,366.281519901464,367.3940172940612,0.0,1.11249739259722
367.7958359940724,0,0.8067480615630542,367.7958359940724,368.6025840556354,0.0,0.8067480615630416
370.56630120637305,0,0.7569456610184552,370.56630120637305,371.3232468673915,0.0,0.7569456610184488
370.76126352074766,1,1.9929308911171257,370.76126352074766,372.7541944118648,0.0,1.992930891117112
371.7032784189768,1,1.900053395591884,371.7032784189768,373.6033318145687,0.0,1.9000533955918968
374.41847586255307,0,1.758387275132908,374.41847586255307,376.176863137686,0.0,1.7583872751329181
378.32578860645003,0,0.8666589453135051,378.32578860645003,379.19244755176356,0.0,0.8666589453135316
380.4422959038871,0,1.4970645626988845,380.4422959038871,381.939360466586,0.0,1.4970645626988812
388.50618916212426,0,1.1523015549964466,388.50618916212426,389.6584907171207,0.0,1.152301554996427
397.12825257966006,1,0.6040163861341374,397.12825257966006,397.7322689657942,0.0,0.6040163861341625
397.4736696494002,2,0.670185031636338,397.7322689657942,398.40245399743054,0.25859931639399747,0.9287843480303195
396.27546900462255,0,2.361224302794611,396.27546900462255,398.63669330741715,0.0,2.3612243027945965
408.2165920571425,0,1.0141450271478905,408.2165920571425,409.2307370842904,0.0,1.0141450271478902
408.73750830646355,1,0.8653865325328773,408.73750830646355,409.6028948389964,0.0,0.8653865325328525
409.89717946168537,0,3.3132653562764096,409.89717946168537,413.2104448179618,0.0,3.3132653562764176
413.58045110061335,0,1.7919307677848573,413.58045110061335,415.3723818683982,0.0,1.7919307677848337
416.85771679397993,0,1.0557413647034264,416.85771679397993,417.91345815868334,0.0,1.0557413647034082
423.57929161480973,0,0.7452212850604829,423.57929161480973,424.32451289987023,0.0,0.7452212850604951
429.6441740322906,0,1.0955163634915128,429.6441740322906,430.73969039578213,0.0,1.0955163634915266
431.45476306409455,0,1.6419234448991809,431.45476306409455,433.09668650899374,0.0,1.6419234448991915
441.259917320327,0,1.887659984390515,441.259917320327,443.1475773047175,0.0,1.8876599843904955
451.46592111119406,0,1.698998772638256,451.46592111119406,453.16491988383234,0.0,1.6989987726382765
453.7885937914689,0,2.476394444824114,453.7885937914689,456.264988236293,0.0,2.476394444824109
461.02391560062995,0,0.5916479878161267,461.02391560062995,461.6155635884461,0.0,0.5916479878161454
465.63060047445043,0,3.5669449400705626,465.63060047445043,469.197545414521,0.0,3.5669449400705844
472.92642399031274,0,1.3121207291510788,472.92642399031274,474.23854471946385,0.0,1.3121207291511041
477.67626726666316,0,1.412170240282548,477.67626726666316,479.0884375069457,0.0,1.412170240282535
480.98060400924845,0,0.9907440198158273,480.98060400924845,481.9713480290643,0.0,0.9907440198158497
482.57061158536004,0,0.5930729360177142,482.57061158536004,483.1636845213778,0.0,0.5930729360177338
487.60898892081696,0,0.8011205930846105,487.60898892081696,488.41010951390155,0.0,0.8011205930845904
490.1299404006896,0,1.4876037872894305,490.1299404006896,491.61754418797904,0.0,1.4876037872894585
493.69349713576,1,0.627023645031575,493.69349713576,494.3205207807916,0.0,0.6270236450315565
492.9757872397053,0,2.9861084842798817,492.9757872397053,495.9618957239852,0.0,2.986108484279896
493.73443328646994,2,5.286930551184858,494.3205207807916,499.60745133197645,0.5860874943216459,5.873018045506512
493.833615839649,3,4.24891114098566,495.9618957239852,500.2108068649709,2.128279884336223,6.377191025321906
498.475674348556,2,1.9634746929938185,499.60745133197645,501.5709260249703,1.1317769834204228,3.09525167641425
501.08110595241834,1,0.7463772361694431,501.08110595241834,501.8274831885878,0.0,0.746377236169451
505.19688003011686,0,2.298670460899856,505.19688003011686,507.49555049101673,0.0,2.2986704608998707
506.34594302949625,2,0.7103446193933924,507.49555049101673,508.2058951104101,1.1496074615204748,1.8599520809138426
505.44555474373266,1,2.8036247612456493,505.44555474373266,508.2491795049783,0.0,2.8036247612456577
510.55376216822845,0,0.8785541015761855,510.55376216822845,511.43231626980463,0.0,0.8785541015761851
512.9959473638716,0,0.6662654349811714,512.9959473638716,513.6622127988527,0.0,0.6662654349811419
515.13256981707,0,1.975755230648899,515.13256981707,517.108325047719,0.0,1.9757552306489288
516.7007813424095,1,2.678888667050208,516.7007813424095,519.3796700094597,0.0,2.6788886670501597
517.3894576404359,1,2.98538925925606,517.3894576404359,520.374846899692,0.0,2.985389259256067
522.1003263340871,0,0.726716084049306,522.1003263340871,522.8270424181363,0.0,0.7267160840492579
533.3936304330091,0,0.6810971330103623,533.3936304330091,534.0747275660194,0.0,0.6810971330103257
533.9226332797698,1,0.9426760069721838,533.9226332797698,534.865309286742,0.0,0.9426760069721922
535.9281741611737,0,2.380839677390223,535.9281741611737,538.3090138385639,0.0,2.380839677390213
542.1103382843008,0,2.9082992121609244,542.1103382843008,545.0186374964618,0.0,2.908299212160955
543.0602828993856,1,2.209860142522551,543.0602828993856,545.2701430419081,0.0,2.2098601425225297
545.2037514858679,1,0.5806211055323518,545.2037514858679,545.7843725914003,0.0,0.5806211055323729
547.070993431564,0,1.438757446151501,547.070993431564,548.5097508777155,0.0,1.4387574461514987
551.5774550772883,0,1.1343205005167936,551.5774550772883,552.711775577805,0.0,1.1343205005167647
553.3998379377525,0,0.7156096838502624,553.3998379377525,554.1154476216028,0.0,0.715609683850289
554.7380154775896,1,0.8380154823834274,554.7380154775896,555.576030959973,0.0,0.8380154823834118
553.5538065512732,1,3.3529214733961563,553.5538065512732,556.9067280246693,0.0,3.3529214733961226
555.7057886660948,1,1.2932881686085418,555.7057886660948,556.9990768347034,0.0,1.2932881686085693
558.5863485055168,0,0.9619624958610205,558.5863485055168,559.5483110013778,0.0,0.9619624958610302
561.7798313107048,0,0.6328866850251633,561.7798313107048,562.41271799573,0.0,0.6328866850251416
564.326167590492,0,2.8354645314097264,564.326167590492,567.1616321219017,0.0,2.8354645314096842
566.7793591230669,1,0.7946064949535119,566.7793591230669,567.5739656180205,0.0,0.7946064949535412
568.7938053150796,0,2.8303683176525323,568.7938053150796,571.6241736327321,0.0,2.8303683176525283
572.5370193428872,0,2.999866005332558,572.5370193428872,575.5368853482198,0.0,2.999866005332592
575.7828103578438,1,1.915615916851587,575.7828103578438,577.6984262746954,0.0,1.915615916851607
575.2103427118699,1,4.247818675160613,575.2103427118699,579.4581613870305,0.0,4.247818675160602
582.4607907208294,0,1.505528522612872,582.4607907208294,583.9663192434423,0.0,1.505528522612849
582.9293924215043,1,1.0854973133243475,582.9293924215043,584.0148897348287,0.0,1.0854973133243675
584.2078334565607,0,1.0282750712382658,584.2078334565607,585.2361085277989,0.0,1.0282750712382267
587.1805029385494,0,1.0262075898008085,587.1805029385494,588.2067105283502,0.0,1.0262075898008334
589.7845352013669,0,0.7692038682211593,589.7845352013669,590.5537390695881,0.0,0.7692038682212115
593.3357378009356,0,0.8696713180157274,593.3357378009356,594.2054091189514,0.0,0.8696713180157758
595.6694125601307,0,3.3310884687613633,595.6694125601307,599.000501028892,0.0,3.3310884687613225
599.6118629213346,0,1.2533184533266186,599.6118629213346,600.8651813746612,0.0,1.2533184533266422
608.1458147581591,1,1.0929488880304115,608.1458147581591,609.2387636461895,0.0,1.092948888030378
607.4895130105873,0,1.824745395393439,607.4895130105873,609.3142584059807,0.0,1.8247453953933928
617.7315083685012,0,1.1237148802993746,617.7315083685012,618.8552232488006,0.0,1.123714880299417
619.0501017365467,0,1.3568840920564549,619.0501017365467,620.4069858286032,0.0,1.3568840920564753
621.612655516246,0,1.556227426044758,621.612655516246,623.1688829422908,0.0,1.5562274260447566
628.8100253326176,1,0.935378800544715,628.8100253326176,629.7454041331623,0.0,0.9353788005447541
627.8148066101854,0,2.3578266780594856,627.8148066101854,630.1726332882449,0.0,2.357826678059496
632.006062500698,0,0.7061022028823312,632.006062500698,632.7121647035804,0.0,0.7061022028823345
632.0427746043639,1,1.3817757583458694,632.0427746043639,633.4245503627097,0.0,1.3817757583458388
635.5567103269694,0,1.8198126886315649,635.5567103269694,637.376523015601,0.0,1.8198126886316004
636.9281599750489,1,1.5373586364268614,636.9281599750489,638.4655186114758,0.0,1.5373586364269158
638.8395864683519,0,0.7125372349404266,638.8395864683519,639.5521237032923,0.0,0.7125372349404415
639.1817918432839,1,0.9725803409131603,639.1817918432839,640.1543721841971,0.0,0.9725803409131686
640.5689537384407,0,1.6405348235226898,640.5689537384407,642.2094885619633,0.0,1.640534823522671
644.8437151461135,0,1.4022137708664315,644.8437151461135,646.2459289169799,0.0,1.4022137708664104
649.9645661869591,0,2.3427548393211097,649.9645661869591,652.3073210262802,0.0,2.34275483932106
652.96928197912,1,0.9370008593072654,652.96928197912,653.9062828384273,0.0,0.937000859307318
652.6495623544888,0,2.106693070753171,652.6495623544888,654.756255425242,0.0,2.106693070753181
653.4317064673315,2,1.2592116350444646,653.9062828384273,655.1654944734718,0.47457637109573625,1.7337880061402302
654.4764651606326,3,0.7995581152179976,655.1654944734718,655.9650525886898,0.6890293128391249,1.4885874280571443
653.6448013268716,3,1.777376513127126,654.756255425242,656.5336319383691,1.1114540983703591,2.8888306114974966
655.0339134235185,3,0.8838911749323566,655.9650525886898,656.8489437636222,0.9311391651713166,1.8150303401037036
655.87727550902,3,2.7672643250668694,656.5336319383691,659.300896263436,0.6563564293491027,3.4236207544159925
658.4533122816171,1,1.2598087966969747,658.4533122816171,659.7131210783141,0.0,1.2598087966970297
665.9478453426854,0,0.7554828725877538,665.9478453426854,666.7033282152731,0.0,0.7554828725877769
666.6892351497132,1,1.3739516360735546,666.6892351497132,668.0631867857868,0.0,1.3739516360735706
668.92854431786,0,1.0901456516383714,668.92854431786,670.0186899694984,0.0,1.0901456516384087
669.1870121635853,1,1.3178636997987065,669.1870121635853,670.5048758633841,0.0,1.3178636997987496
669.481332899124,2,1.4562941767714452,670.0186899694984,671.4749841462698,0.5373570703743553,1.993651247145749
675.600065317013,0,1.9536141468661472,675.600065317013,677.5536794638791,0.0,1.9536141468661299
682.4156382939733,1,0.9500285105566327,682.4156382939733,683.36566680453,0.0,0.950028510556649
678.8452392427268,0,5.033233184023027,678.8452392427268,683.8784724267499,0.0,5.033233184023061
683.3586295348731,2,1.387537449475047,683.36566680453,684.753204254005,0.007037269656848366,1.3945747191319242
687.4393300468746,0,1.277754551395959,687.4393300468746,688.7170845982706,0.0,1.277754551396015
689.3410594300236,0,0.6224479391048667,689.3410594300236,689.9635073691285,0.0,0.622447939104859
690.3341009741328,0,2.9593113977734613,690.3341009741328,693.2934123719062,0.0,2.95931139777349
695.5772294453858,0,0.8764975614445384,695.5772294453858,696.4537270068304,0.0,0.8764975614445802
698.1539919246723,0,2.0429277105764374,698.1539919246723,700.1969196352487,0.0,2.042927710576464
701.6228523088997,0,1.5575201413387443,701.6228523088997,703.1803724502385,0.0,1.5575201413387276
704.2946640826575,0,1.6566584663326434,704.2946640826575,705.9513225489901,0.0,1.6566584663326012
706.6454772806964,0,2.6069269243032065,706.6454772806964,709.2524042049996,0.0,2.6069269243032522
715.5281628968554,0,3.6109076769670545,715.5281628968554,719.1390705738224,0.0,3.610907676967031
718.4901369366268,1,1.1323384976988895,718.4901369366268,719.6224754343257,0.0,1.1323384976989246
720.4718929519,0,0.5988835971384094,720.4718929519,721.0707765490384,0.0,0.5988835971384106
720.7369225653473,1,1.55210429723029,720.7369225653473,722.2890268625775,0.0,1.552104297230244
722.4901544257561,0,0.8700538720920776,722.4901544257561,723.3602082978482,0.0,0.8700538720920576
723.607000008802,0,1.273251376245811,723.607000008802,724.8802513850478,0.0,1.2732513762458666
724.6286766094297,1,2.905619334310847,724.6286766094297,727.5342959437405,0.0,2.9056193343108134
727.9940804570593,0,0.8721017567150442,727.9940804570593,728.8661822137744,0.0,0.8721017567150966
747.200065099993,0,0.8255152357593043,747.200065099993,748.0255803357524,0.0,0.8255152357593261
750.4859150710864,0,1.5002781625380344,750.4859150710864,751.9861932336245,0.0,1.5002781625380521
756.3013294170092,0,2.6661160321749584,756.3013294170092,758.9674454491842,0.0,2.666116032174955
759.8791778782638,0,0.6248249708702567,759.8791778782638,760.504002849134,0.0,0.624824970870236
764.5814324543459,0,4.278997437225064,764.5814324543459,768.8604298915709,0.0,4.27899743722503
768.4424803989701,1,3.879544351979625,768.4424803989701,772.3220247509497,0.0,3.8795443519795754
773.6745052563924,0,1.3802239915698857,773.6745052563924,775.0547292479623,0.0,1.380223991569892
774.1612005974667,1,1.0030151770008284,774.1612005974667,775.1642157744676,0.0,1.0030151770008615
775.6742675434101,0,1.0067409699866605,775.6742675434101,776.6810085133968,0.0,1.0067409699867085
783.4903876895615,1,0.6079941101528826,783.4903876895615,784.0983817997144,0.0,0.6079941101528448
782.6011649018404,0,2.855899917609844,782.6011649018404,785.4570648194502,0.0,2.855899917609804
788.3530051579177,0,3.9050011392329513,788.3530051579177,792.2580062971506,0.0,3.9050011392329225
809.9447867965449,0,2.5795504230865065,809.9447867965449,812.5243372196314,0.0,2.5795504230865163
815.6566146489499,1,0.7643089645551437,815.6566146489499,816.4209236135051,0.0,0.7643089645551981
815.2142736679641,0,1.3650535939804502,815.2142736679641,816.5793272619445,0.0,1.3650535939804058
816.3177156862517,2,1.8180494564030085,816.4209236135051,818.2389730699082,0.10320792725337924,1.9212573836564388
822.8865550945403,0,0.7297841085787005,822.8865550945403,823.616339203119,0.0,0.7297841085786558
826.6549759440533,1,1.2180077302506538,826.6549759440533,827.8729836743039,0.0,1.2180077302506334
824.3322286178163,0,3.9455894925604698,824.3322286178163,828.2778181103768,0.0,3.94558949256043
837.6351899568426,0,0.7214345376630265,837.6351899568426,838.3566244945057,0.0,0.7214345376630718
840.3117149610518,0,0.7322339224940345,840.3117149610518,841.0439488835459,0.0,0.7322339224940606
842.0318232464283,1,0.7067819270357819,842.0318232464283,842.7386051734641,0.0,0.7067819270357631
841.2473117727136,0,1.6989330598823735,841.2473117727136,842.946244832596,0.0,1.6989330598823926
850.9554187020301,0,0.5815627242077486,850.9554187020301,851.5369814262378,0.0,0.5815627242077426
854.1461102294617,0,1.4070208403704108,854.1461102294617,855.553131069832,0.0,1.4070208403703646
855.8770076068987,0,1.0314051484863471,855.8770076068987,856.908412755385,0.0,1.0314051484863285
856.5344005081794,1,1.0183615554085441,856.5344005081794,857.5527620635879,0.0,1.0183615554085463
856.7855188472474,2,2.5819953052253184,856.908412755385,859.4904080606103,0.12289390813759837,2.7048892133628897
857.9280944168539,1,3.2064149712402883,857.9280944168539,861.1345093880942,0.0,3.2064149712402923
860.5897542282237,1,0.5791769485467977,860.5897542282237,861.1689311767705,0.0,0.5791769485467739
861.6471684614336,1,0.8314647099417614,861.6471684614336,862.4786331713753,0.0,0.8314647099417698
861.1706338385616,0,1.8720367801994637,861.1706338385616,863.042670618761,0.0,1.872036780199437
861.7150637389138,2,2.6393445061394893,862.4786331713753,865.1179776775149,0.7635694324615088,3.4029139386010456
867.2824908076506,0,1.3877161318898237,867.2824908076506,868.6702069395404,0.0,1.3877161318898743
868.5809596714378,1,2.6128439195390145,868.5809596714378,871.1938035909768,0.0,2.6128439195390456
870.2717415091676,1,1.6795191456468128,870.2717415091676,871.9512606548144,0.0,1.6795191456468501
881.0812739473921,0,1.6855283164936146,881.0812739473921,882.7668022638857,0.0,1.68552831649356
887.8898139828372,0,2.0941637574931633,887.8898139828372,889.9839777403304,0.0,2.09416375749322
891.2917114193838,0,1.8314988304806366,891.2917114193838,893.1232102498644,0.0,1.8314988304806548
891.980252674401,1,1.5071392289218533,891.980252674401,893.4873919033228,0.0,1.507139228921801
894.08677301335,0,1.8366211185771881,894.08677301335,895.9233941319272,0.0,1.8366211185772272
898.4417166559531,0,0.8522873725526509,898.4417166559531,899.2940040285057,0.0,0.8522873725526097
900.1288686331667,0,1.6167644569634176,900.1288686331667,901.7456330901301,0.0,1.6167644569634376
900.3850558028512,1,1.701382211255995,900.3850558028512,902.0864380141072,0.0,1.701382211256032
903.6551176252741,0,1.425400886287824,903.6551176252741,905.0805185115619,0.0,1.4254008862877754
904.904786828843,1,0.6073704048014511,904.904786828843,905.5121572336445,0.0,0.6073704048014861
908.1200057514984,0,0.7960040754352209,908.1200057514984,908.9160098269336,0.0,0.7960040754352349
908.5148883427397,1,0.8207290397057705,908.5148883427397,909.3356173824454,0.0,0.820729039705725
914.3264366136029,0,1.1222786941440468,914.3264366136029,915.448715307747,0.0,1.122278694144029
915.2554085737835,2,0.6473330449192156,915.448715307747,916.0960483526662,0.19330673396348175,0.8406397788827462
915.1410950363004,1,1.294125219991975,915.1410950363004,916.4352202562924,0.0,1.2941252199919973
920.0435885663696,1,2.3967859310156823,920.0435885663696,922.4403744973853,0.0,2.3967859310156427
920.2110535266015,2,1.7645875147481105,922.4403744973853,924.2049620121334,2.2293209707837605,3.993908485531847
920.6204343899335,3,2.0129715229672343,924.2049620121334,926.2179335351007,3.5845276221998574,5.5974991451671485
922.3605522056198,4,0.6048968901520915,926.2179335351007,926.8228304252527,3.8573813294808588,4.462278219632935
922.7952325575955,4,1.078936020561449,926.8228304252527,927.9017664458141,4.027597867657278,5.106533888218678
922.9936534618478,5,0.6231172648089528,927.9017664458141,928.524883710623,4.908112983966362,5.531230248775273
925.900873573551,5,1.1408422720459028,928.524883710623,929.665725982669,2.6240101370719913,3.764852409117907
919.9507788785594,0,10.469096260142944,919.9507788785594,930.4198751387023,0.0,10.46909626014292
926.6169551854588,5,1.7040611654903026,929.665725982669,931.3697871481593,3.0487707972101816,4.752831962700498
931.0406391648277,1,1.7689293078369053,931.0406391648277,932.8095684726645,0.0,1.7689293078368564
931.2701166432913,2,1.7149508766491772,931.3697871481593,933.0847380248084,0.0996705048679587,1.8146213815170995
936.3435778042711,0,0.6090898169011448,936.3435778042711,936.9526676211723,0.0,0.6090898169011325
937.3770358774295,0,0.8358459129938096,937.3770358774295,938.2128817904234,0.0,0.8358459129938183
937.6408912021315,1,1.1089636392086009,937.6408912021315,938.74985484134,0.0,1.1089636392085822
943.3638369560647,0,2.20178095506113,943.3638369560647,945.5656179111259,0.0,2.2017809550611673
947.3934544012689,0,1.7941400525099178,947.3934544012689,949.1875944537787,0.0,1.7941400525098743
