,arrival_time,queue_len_at_arrival,service_time,start_service_time,completion_time,wait_time,system_time
53,108.14447895567366,0,0.6490526523553626,108.14447895567366,108.79353160802903,0.0,0.6490526523553655
54,108.95394222608638,0,0.7931812830210596,108.95394222608638,109.74712350910744,0.0,0.7931812830210561
55,109.90426185918908,0,0.729821437844917,109.90426185918908,110.634083297034,0.0,0.7298214378449188
56,110.50468540750578,1,1.1126416718181509,110.634083297034,111.74672496885215,0.12939788952822084,1.242039561346374
57,111.90254778140026,0,1.044715400191636,111.90254778140026,112.9472631815919,0.0,1.0447154001916346
58,112.28285426762058,1,1.4605537283750305,112.9472631815919,114.40781690996693,0.6644089139713145,2.124962642346347
59,113.06681702714192,1,1.1794241484095176,114.40781690996693,115.58724105837645,1.3409998828250025,2.5204240312345263
60,114.7365889490719,1,0.6450244515513366,115.58724105837645,116.23226550992779,0.8506521093045478,1.495676560855884
61,115.26877574697494,2,0.9620438220497799,116.23226550992779,117.19430933197756,0.9634897629528467,1.9255335850026256
62,116.65765152700567,1,0.7720447531611885,117.19430933197756,117.96635408513875,0.5366578049718953,1.3087025581330778
63,118.59134586775514,0,0.6801209469440564,118.59134586775514,119.2714668146992,0.0,0.6801209469440579
64,119.14245425169692,1,0.7287544534222673,119.2714668146992,120.00022126812146,0.12901256300227715,0.8577670164245461
65,120.46611823999811,0,0.718418230863734,120.46611823999811,121.18453647086184,0.0,0.7184182308637332
66,124.61887686670339,0,1.2248929341642392,124.61887686670339,125.84376980086763,0.0,1.2248929341642452
67,124.79918920439367,1,0.5084961662918887,125.84376980086763,126.35226596715952,1.0445805964739634,1.5530767627658548
68,127.14876289484441,0,0.764961881651291,127.14876289484441,127.9137247764957,0.0,0.7649618816512884
69,133.29877742602037,0,0.580387716389803,133.29877742602037,133.87916514241016,0.0,0.5803877163897937
70,133.76462002449148,1,0.6792410777291673,133.87916514241016,134.55840622013932,0.11454511791868072,0.79378619564784
71,134.17534890748345,1,1.3954240566120943,134.55840622013932,135.9538302767514,0.38305731265586473,1.7784813692679506
72,134.6312880673351,1,0.5384836822022203,135.9538302767514,136.49231395895362,1.322542209416298,1.8610258916185103
73,138.15639350436038,0,0.815305260212538,138.15639350436038,138.97169876457292,0.0,0.8153052602125399
74,138.24727601906133,1,1.1593100188869683,138.97169876457292,140.1310087834599,0.724422745511589,1.8837327643985589
75,139.08304931496525,1,1.427480196623524,140.1310087834599,141.5584889800834,1.0479594684946392,2.4754396651181594
76,139.83597912782065,2,0.9661387585844342,141.5584889800834,142.52462773866785,1.7225098522627604,2.6886486108471956
77,151.17734798913924,0,0.707109560665533,151.17734798913924,151.88445754980478,0.0,0.7071095606655433
78,152.81171383435597,0,1.4458566109425985,152.81171383435597,154.25757044529857,0.0,1.4458566109425988
79,153.4158922855428,1,0.7921491668384107,154.25757044529857,155.04971961213698,0.8416781597557588,1.6338273265941723
80,154.28566550388766,1,0.618076690233249,155.04971961213698,155.66779630237022,0.7640541082493257,1.3821307984825637
81,155.14499187943954,1,0.5884425144188402,155.66779630237022,156.25623881678905,0.5228044229306761,1.111246937349506
82,159.16471551447805,0,1.2631517436063375,159.16471551447805,160.42786725808438,0.0,1.263151743606329
83,159.27675658945103,1,0.9577859268543338,160.42786725808438,161.38565318493872,1.1511106686333505,2.1088965954876926
84,159.72436768086519,2,1.3046731375182148,161.38565318493872,162.69032632245694,1.6612855040735326,2.9659586415917545
85,160.04196941931872,3,0.9590151104137825,162.69032632245694,163.64934143287073,2.6483569031382217,3.607372013552009
86,160.73956623957005,3,1.2819890770932392,163.64934143287073,164.93133050996397,2.909775193300675,4.191764270393918
87,163.0597885314485,2,1.4613908947704324,164.93133050996397,166.3927214047344,1.8715419785154666,3.3329328732858983
88,164.4179831758496,2,0.7190125272710094,166.3927214047344,167.11173393200542,1.974738228884803,2.693750756155822
89,165.67810591316305,2,1.0418798429336826,167.11173393200542,168.15361377493912,1.43362801884237,2.475507861776066
90,167.2420096686441,1,0.583327017210541,168.15361377493912,168.73694079214965,0.911604106295016,1.4949311235055518
91,168.22363290268166,1,0.7644975485011142,168.73694079214965,169.50143834065076,0.5133078894679954,1.277805437969107
92,172.6415836447987,0,0.8136404370419886,172.6415836447987,173.45522408184067,0.0,0.8136404370419825
93,177.5572439560039,0,0.9005578315951853,177.5572439560039,178.4578017875991,0.0,0.9005578315951936
94,179.3157887893458,0,1.4205987299377911,179.3157887893458,180.73638751928357,0.0,1.4205987299377796
95,180.36702921384645,1,0.9683567139328029,180.73638751928357,181.70474423321636,0.36935830543711745,1.3377150193699094
96,182.34976064920534,0,0.712503573728027,182.34976064920534,183.06226422293335,0.0,0.7125035737280143
97,182.49835037820213,1,1.2773739503357915,183.06226422293335,184.33963817326915,0.5639138447312178,1.841287795067018
98,182.6171250863921,2,0.9217935814702372,184.33963817326915,185.2614317547394,1.7225130868770577,2.6443066683472978
99,182.70146488412524,3,0.9581365349742393,185.2614317547394,186.21956828971364,2.559966870614147,3.5181034055883913
100,184.22259962885417,3,0.6770109026732448,186.21956828971364,186.89657919238687,1.9969686608594657,2.673979563532697
101,185.27357253868166,2,1.3523543812200487,186.89657919238687,188.2489335736069,1.623006653705204,2.9753610349252426
102,186.82568823559285,2,0.9617509087635645,188.2489335736069,189.21068448237048,1.4232453380140555,2.3849962467776322
103,187.32343362177855,2,0.8349885536626943,189.21068448237048,190.04567303603318,1.8872508605919336,2.7222394142546307
104,191.14314580137582,0,0.865438704999995,191.14314580137582,192.00858450637583,0.0,0.8654387050000025
105,191.86039695060933,1,0.8170375893102702,192.00858450637583,192.8256220956861,0.14818755576649778,0.9652251450767722
106,193.74942376533093,0,0.6450200859055634,193.74942376533093,194.3944438512365,0.0,0.6450200859055712
107,195.19941039476933,0,0.9393909973658948,195.19941039476933,196.13880139213524,0.0,0.9393909973659049
108,196.94021597393495,0,0.9093341091239465,196.94021597393495,197.8495500830589,0.0,0.9093341091239324
109,197.0029557611043,1,1.4857818902804856,197.8495500830589,199.33533197333938,0.8465943219545977,2.33237621223509
110,199.18237691328204,1,1.4526493888205665,199.33533197333938,200.78798136215994,0.15295506005733728,1.605604448877898
111,202.18955218535314,0,0.6625897083716603,202.18955218535314,202.8521418937248,0.0,0.6625897083716552
112,203.63105308135417,0,0.8415120417790759,203.63105308135417,204.47256512313325,0.0,0.8415120417790831
113,208.23156657352186,0,1.3994581883687816,208.23156657352186,209.63102476189064,0.0,1.3994581883687829
114,212.81915784771337,0,1.010212229575203,212.81915784771337,213.8293700772886,0.0,1.0102122295752167
115,214.4566193182254,0,1.1276189745918592,214.4566193182254,215.58423829281725,0.0,1.1276189745918543
116,217.30990989205347,0,0.6077815282782247,217.30990989205347,217.9176914203317,0.0,0.607781528278224
117,218.9825301330799,0,1.3083294068333273,218.9825301330799,220.29085953991324,0.0,1.3083294068333373
118,219.31184223415684,1,0.5283038158626158,220.29085953991324,220.81916335577586,0.9790173057564004,1.5073211216190145
119,219.6382768198817,2,0.6060977374942632,220.81916335577586,221.4252610932701,1.1808865358941603,1.7869842733884127
120,222.53726894328815,0,0.6533292300533287,222.53726894328815,223.19059817334147,0.0,0.6533292300533162
121,224.80202578081705,0,0.9308372828129181,224.80202578081705,225.73286306362996,0.0,0.9308372828129166
122,224.86733670872542,1,0.8907602543454812,225.73286306362996,226.62362331797544,0.8655263549045458,1.7562866092500258
123,226.35681997886655,1,1.2557388921100048,226.62362331797544,227.87936221008545,0.26680333910888976,1.5225422312188925
124,229.03436595264705,0,0.9890237028132606,229.03436595264705,230.0233896554603,0.0,0.989023702813256
125,232.09357687934906,0,1.0404681404333453,232.09357687934906,233.1340450197824,0.0,1.0404681404333473
126,233.27789840276964,0,1.305977480882555,233.27789840276964,234.58387588365218,0.0,1.3059774808825466
127,233.97856685272237,1,1.1734137074911248,234.58387588365218,235.75728959114332,0.605309030929817,1.778722738420953
128,237.2732644683484,0,1.453377252024243,237.2732644683484,238.72664172037264,0.0,1.4533772520242394
129,239.99214917055923,0,0.7327457040711388,239.99214917055923,240.72489487463037,0.0,0.7327457040711352
130,245.16624777101242,0,0.6487558119863817,245.16624777101242,245.8150035829988,0.0,0.6487558119863763
131,245.35225407017413,1,1.2510734369691354,245.8150035829988,247.06607701996793,0.46274951282467214,1.7138229497938084
132,246.2407607688737,1,0.7333309694169272,247.06607701996793,247.79940798938486,0.8253162510942218,1.5586472205111477
133,249.05740500633885,0,1.4443036912570077,249.05740500633885,250.50170869759586,0.0,1.444303691257005
134,249.18576426387847,1,0.5678028454593674,250.50170869759586,251.06951154305523,1.315944433717391,1.8837472791767595
135,249.21162044054458,2,1.47064739394908,251.06951154305523,252.54015893700432,1.8578911025106493,3.3285384964597426
136,251.08646050680787,1,0.9224508615270958,252.54015893700432,253.46260979853142,1.4536984301964537,2.37614929172355
137,252.00939592074346,2,1.4000753856410708,253.46260979853142,254.86268518417248,1.4532138777879595,2.8532892634290192
138,252.32874576519842,3,0.5079836280516304,254.86268518417248,255.3706688122241,2.5339394189740574,3.0419230470256764
139,254.33696412547133,2,0.5993855165839753,255.3706688122241,255.97005432880806,1.0337046867527704,1.6330902033367352
140,255.18803551069757,2,0.7705681695558776,255.97005432880806,256.74062249836396,0.7820188181104868,1.5525869876663876
141,255.95856914422168,2,1.3789254011293393,256.74062249836396,258.1195478994933,0.7820533541422776,2.1609787552716
142,256.65540265106085,2,0.9439773314234915,258.1195478994933,259.06352523091675,1.4641452484324304,2.408122579855899
143,256.90346364531314,2,1.3987133153005882,259.06352523091675,260.46223854621735,2.1600615856036143,3.5587749009042113
144,263.279873732373,0,1.1116677463354852,263.279873732373,264.3915414787085,0.0,1.1116677463355131
145,267.4770714208641,0,1.212645561692944,267.4770714208641,268.68971698255706,0.0,1.2126455616929661
146,268.5194137244081,1,1.3867585788837333,268.68971698255706,270.0764755614408,0.1703032581489765,1.5570618370327338
147,268.6897585388626,1,0.9367942151994606,270.0764755614408,271.0132697766403,1.3867170225782388,2.3235112377777227
148,271.4464857958298,0,0.7762734515170268,271.4464857958298,272.2227592473468,0.0,0.7762734515169996
149,272.93042004622424,0,1.0381429651211307,272.93042004622424,273.9685630113454,0.0,1.0381429651211533
150,273.6951323688619,1,1.0417430778690593,273.9685630113454,275.01030608921445,0.273430642483504,1.3151737203525613
151,276.86065775826495,0,0.8820579418598419,276.86065775826495,277.7427157001248,0.0,0.8820579418598413
152,277.57257791016724,1,1.2204617867892014,277.7427157001248,278.963177486914,0.17013778995755047,1.3905995767467516
153,278.08508206621167,1,0.884991712565995,278.963177486914,279.84816919947997,0.8780954207023228,1.7630871332683
154,278.43669198423987,2,0.8237801486725401,279.84816919947997,280.6719493481525,1.4114772152400974,2.2352573639126376
155,280.4065431789333,1,0.5473760929866776,280.6719493481525,281.2193254411392,0.26540616921920446,0.8127822622058716
156,285.29098109611056,0,1.477634923199377,285.29098109611056,286.76861601930995,0.0,1.477634923199389
157,286.13959082084585,1,1.069600819263146,286.76861601930995,287.8382168385731,0.6290251984640918,1.6986260177272356
158,288.7497771991553,0,1.0243528480687174,288.7497771991553,289.774130047224,0.0,1.0243528480687019
159,288.9011109747193,1,1.4579676773919394,289.774130047224,291.2320977246159,0.8730190725046896,2.330986749896624
160,289.3106897703396,2,1.010249273714928,291.2320977246159,292.24234699833085,1.921407954276333,2.931657227991252
161,293.34478422015644,0,0.5010184489525923,293.34478422015644,293.84580266910905,0.0,0.5010184489526068
162,296.13450048556814,0,1.3305270921698618,296.13450048556814,297.465027577738,0.0,1.3305270921698593
163,297.24191901123044,1,0.6415836491612389,297.465027577738,298.10661122689925,0.2231085665075625,0.8646922156688106
164,298.9583426705919,0,0.6632379780648804,298.9583426705919,299.6215806486568,0.0,0.6632379780648989
165,303.825606038056,0,1.0099272367155976,303.825606038056,304.8355332747716,0.0,1.0099272367156118
166,304.9192677198979,0,1.023705849187926,304.9192677198979,305.94297356908584,0.0,1.0237058491879338
167,310.70950156764377,0,1.2886921796431963,310.70950156764377,311.99819374728696,0.0,1.288692179643192
168,312.1070353002466,0,0.7916135807168055,312.1070353002466,312.8986488809634,0.0,0.7916135807167848
169,318.30611583743945,0,1.3187777607233668,318.30611583743945,319.6248935981628,0.0,1.3187777607233784
170,318.62399633499285,1,0.7194377352159868,319.6248935981628,320.3443313333788,1.0008972631699748,1.7203349983859653
171,318.98658347666395,2,0.5518401453201062,320.3443313333788,320.89617147869893,1.357747856714866,1.9095880020349796
172,319.5435350122065,3,0.945013129522686,320.89617147869893,321.8411846082216,1.352636466492413,2.2976495960151055
173,321.91855248633465,0,0.7625118600079751,321.91855248633465,322.6810643463426,0.0,0.7625118600079759
174,324.62103190252407,0,1.2834874750850793,324.62103190252407,325.9045193776091,0.0,1.2834874750850531
175,325.70405440270616,1,0.9903185066083805,325.9045193776091,326.8948378842175,0.20046497490295678,1.190783481511346
176,325.7849284370606,2,1.4282573140479662,326.8948378842175,328.3230951982655,1.1099094471568947,2.5381667612048773
177,326.5248763147621,2,0.9217039642523941,328.3230951982655,329.2447991625179,1.7982188835034094,2.719922847755811
178,328.12976059845295,2,0.8471237346531858,329.2447991625179,330.09192289717106,1.115038564064946,1.9621622987181127
179,332.0835803176671,0,0.571051788771879,332.0835803176671,332.65463210643895,0.0,0.5710517887718538
180,332.4438648193567,1,0.575634874718926,332.65463210643895,333.23026698115785,0.21076728708226256,0.7864021618011634
181,333.80381930189105,0,0.876477949471908,333.80381930189105,334.68029725136296,0.0,0.876477949471905
182,337.06325923886516,0,1.2399565238522507,337.06325923886516,338.3032157627174,0.0,1.2399565238522428
183,339.95939459716936,0,0.7926078771666408,339.95939459716936,340.752002474336,0.0,0.7926078771666312
184,341.2245050106666,0,0.6573484002588857,341.2245050106666,341.8818534109255,0.0,0.6573484002589112
185,342.2115283791453,0,0.7654695633111693,342.2115283791453,342.9769979424565,0.0,0.7654695633111714
186,342.7835094404232,1,0.5064289624279669,342.9769979424565,343.4834269048844,0.19348850203328993,0.6999174644612367
187,347.90719791604374,0,1.3566934606484042,347.90719791604374,349.26389137669213,0.0,1.356693460648387
188,349.1538585269764,1,0.9070772422264742,349.26389137669213,350.1709686189186,0.11003284971570793,1.017110091942186
189,353.8624328801309,0,1.1240184281878183,353.8624328801309,354.9864513083187,0.0,1.12401842818781
190,358.80476103893216,0,0.5952827932015374,358.80476103893216,359.4000438321337,0.0,0.5952827932015339
191,358.8648514224256,1,0.6030565565316289,359.4000438321337,360.0031003886653,0.5351924097080882,1.1382489662397006
192,360.10801503925205,0,1.4177566341856092,360.10801503925205,361.52577167343765,0.0,1.4177566341855936
193,361.8734895062985,0,0.658418306692544,361.8734895062985,362.53190781299105,0.0,0.6584183066925675
194,362.4542287373922,1,1.4544229082290356,362.53190781299105,363.9863307212201,0.07767907559883724,1.5321019838278858
195,363.145176353936,1,1.0289621755732503,363.9863307212201,365.01529289679337,0.8411543672841049,1.8701165428573745
196,363.4093519490069,2,1.368044647544402,365.01529289679337,366.3833375443378,1.6059409477864506,2.9739855953308734
197,364.64299034248086,2,0.8633292183189243,366.3833375443378,367.24666676265673,1.7403472018569346,2.603676420175873
198,365.039612220231,2,0.7290460030505268,367.24666676265673,367.97571276570727,2.2070545424257375,2.936100545476279
199,369.5821447202278,0,0.8980755451385269,369.5821447202278,370.4802202653663,0.0,0.8980755451385107
200,369.77231815127294,1,1.4594970137013483,370.4802202653663,371.9397172790677,0.7079021140933719,2.167399127794738
201,372.3729733113119,0,1.3734023591504037,372.3729733113119,373.7463756704623,0.0,1.3734023591504183
202,373.8021532205533,0,1.4006597574203057,373.8021532205533,375.2028129779736,0.0,1.4006597574203283
203,374.6473758028877,1,1.01354847074407,375.2028129779736,376.2163614487177,0.5554371750858991,1.5689856458299687
204,375.77305488163154,1,1.4484778746100924,376.2163614487177,377.6648393233278,0.4433065670861538,1.8917844416962453
205,375.9772665405123,2,0.5310402711986618,377.6648393233278,378.19587959452645,1.6875727828154936,2.218613054014156
206,382.51409165384405,0,1.1220927951295407,382.51409165384405,383.6361844489736,0.0,1.1220927951295607
207,382.9126099891143,1,1.4180988257860894,383.6361844489736,385.0542832747597,0.7235744598593215,2.1416732856454246
208,386.1688725553592,0,0.8343895199942184,386.1688725553592,387.0032620753534,0.0,0.834389519994204
209,387.0015619435372,1,1.4268321294051507,387.0032620753534,388.4300942047586,0.0017001318162215284,1.4285322612213918
210,391.64446000588987,0,0.8686761596512682,391.64446000588987,392.51313616554114,0.0,0.8686761596512724
211,391.7967433265414,1,0.9051190623511127,392.51313616554114,393.41825522789225,0.7163928389997523,1.621511901350857
212,393.0840561260205,1,0.8314143537577445,393.41825522789225,394.24966958165,0.3341991018717181,1.1656134556294546
213,400.6403083669292,0,0.7940044438788434,400.6403083669292,401.4343128108081,0.0,0.7940044438788618
214,401.67696401475473,0,1.191009738359985,401.67696401475473,402.8679737531147,0.0,1.1910097383599805
215,403.23017468216744,0,1.0220530887626693,403.23017468216744,404.2522277709301,0.0,1.022053088762675
216,404.17517055045926,1,1.2251154761353056,404.2522277709301,405.47734324706545,0.07705722047086283,1.302172696606192
217,404.24880780147,2,1.367027161533514,405.47734324706545,406.84437040859893,1.228535445595469,2.5955626071289544
218,404.93183587280987,2,1.48185465965433,406.84437040859893,408.3262250682533,1.9125345357890637,3.3943891954434093
219,406.1596136271802,2,1.1937526639235005,408.3262250682533,409.51997773217676,2.166611441073087,3.360364104996563
220,407.1805457883022,2,1.1401216961816405,409.51997773217676,410.6600994283584,2.3394319438745583,3.479553640056224
221,413.9604725807205,0,1.3531316264516609,413.9604725807205,415.31360420717215,0.0,1.3531316264516704
222,419.982058091864,0,0.7740379824445259,419.982058091864,420.7560960743086,0.0,0.774037982444554
223,428.614976262907,0,1.0882068026622194,428.614976262907,429.70318306556925,0.0,1.0882068026622278
224,428.61667594846296,1,0.8421904971367689,429.70318306556925,430.545373562706,1.0865071171062937,1.928697614243049
225,429.1405490057194,2,1.3430609600748808,430.545373562706,431.88843452278087,1.4048245569866253,2.7478855170614906
226,434.0285341578882,0,1.1026725228970353,434.0285341578882,435.1312066807852,0.0,1.1026725228970236
227,435.6268317322048,0,0.5930444277518191,435.6268317322048,436.2198761599566,0.0,0.5930444277518063
228,436.45856751928767,0,1.1639121558807601,436.45856751928767,437.62247967516845,0.0,1.1639121558807801
229,436.92380092454187,1,0.660351790044183,437.62247967516845,438.2828314652126,0.6986787506265841,1.3590305406707444
230,439.122584236368,0,0.8730460765364026,439.122584236368,439.99563031290444,0.0,0.8730460765364114
231,444.11586819283997,0,0.9533663968243672,444.11586819283997,445.06923458966435,0.0,0.9533663968243786
232,446.5132243033436,0,1.3993451438870559,446.5132243033436,447.9125694472306,0.0,1.3993451438870466
233,448.63529960293306,0,0.5920566998829838,448.63529960293306,449.227356302816,0.0,0.59205669988296
234,450.87143049891137,0,0.8161328337183429,450.87143049891137,451.68756333262974,0.0,0.8161328337183704
235,453.4862784403023,0,1.3968478394381787,453.4862784403023,454.8831262797405,0.0,1.3968478394381805
236,455.0917919932412,0,1.2414297840959234,455.0917919932412,456.33322177733714,0.0,1.241429784095942
237,456.95778550242113,0,1.3377186138144475,456.95778550242113,458.2955041162356,0.0,1.3377186138144452
238,457.27140190245154,1,1.1318117418696196,458.2955041162356,459.4273158581052,1.0241022137840332,2.1559139556536593
239,459.2974690940945,1,1.063502650675973,459.4273158581052,460.49081850878116,0.12984676401072193,1.1933494146866792
240,460.3582742760409,1,1.4874257701149562,460.49081850878116,461.9782442788961,0.1325442327402584,1.6199700028552115
241,461.20069424618043,1,1.129460053013127,461.9782442788961,463.10770433190925,0.7775500327156806,1.907010085728814
242,464.1034450062941,0,1.434547524417408,464.1034450062941,465.5379925307115,0.0,1.4345475244173826
243,464.87451247017754,1,0.5900139631489978,465.5379925307115,466.1280064938605,0.6634800605339706,1.253494023682947
244,472.8896212310359,0,1.4882115274240593,472.8896212310359,474.37783275846,0.0,1.4882115274240846
245,474.5343367628806,0,1.079939880983256,474.5343367628806,475.6142766438639,0.0,1.079939880983261
246,476.0733575163775,0,0.7030866877815836,476.0733575163775,476.7764442041591,0.0,0.7030866877815924
247,480.0172303738195,0,0.7352216728612212,480.0172303738195,480.7524520466807,0.0,0.7352216728612007
248,483.8728747054719,0,0.5570474294562043,483.8728747054719,484.42992213492806,0.0,0.5570474294561905
249,497.810254436606,0,1.3695844935103954,497.810254436606,499.1798389301164,0.0,1.3695844935103878
250,498.4557423833604,1,0.8718310943020611,499.1798389301164,500.05167002441846,0.724096546755959,1.59592764105804
251,506.22175042622064,0,0.6583558907180557,506.22175042622064,506.8801063169387,0.0,0.6583558907180418
252,507.89333897891277,0,1.472325640463057,507.89333897891277,509.3656646193758,0.0,1.4723256404630547
253,507.9908379181824,1,1.185297152346759,509.3656646193758,510.5509617717226,1.374826701193399,2.5601238535401762
254,508.58616201348974,2,1.4137111507157032,510.5509617717226,511.9646729224383,1.9647997582328571,3.378510908948556
255,509.6026412625193,2,1.4844134064412808,511.9646729224383,513.4490863288796,2.362031659919012,3.8464450663603316
256,510.09501216544965,3,1.3784155540507976,513.4490863288796,514.8275018829304,3.3540741634299707,4.732489717480746
257,513.5914797700957,1,0.9921660101127541,514.8275018829304,515.8196678930432,1.2360221128346893,2.228188122947472
258,513.672398300693,2,1.460058749699207,515.8196678930432,517.2797266427424,2.1472695923501988,3.6073283420494135
259,514.4066205708435,3,0.8360210287231887,517.2797266427424,518.1157476714656,2.87310607189886,3.7091271006220268
260,515.4950393140119,3,1.4352751322549353,518.1157476714656,519.5510228037205,2.6207083574536227,4.055983489708524
261,516.5843582625542,3,0.921498557346052,519.5510228037205,520.4725213610665,2.9666645411662103,3.888163098512223
262,518.3110808876703,2,1.1279284060140573,520.4725213610665,521.6004497670805,2.161440473396169,3.2893688794101763
263,521.2770780957088,1,0.9256678303024365,521.6004497670805,522.526117597383,0.32337167137166034,1.2490395016741331
264,521.7748741880048,1,1.1218941051703037,522.526117597383,523.6480117025533,0.7512434093781621,1.873137514548489
265,524.0781269010737,0,0.6701355981148007,524.0781269010737,524.7482624991885,0.0,0.6701355981148254
266,525.8635569234974,0,1.1425651719155465,525.8635569234974,527.0061220954129,0.0,1.1425651719155212
267,527.4067055001366,0,0.8519825642236009,527.4067055001366,528.2586880643602,0.0,0.8519825642235901
